#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 12 06 06 50 336  7.1  8.6 99.00 99.00 99.00 999 1023.1 999.0  13.1 999.0 99.0 99.00 
2021 12 06 07 00 335  7.1  8.7 99.00 99.00 99.00 999 1023.0 999.0  13.1 999.0 99.0 99.00 
2021 12 06 07 10 336  6.8  8.4 99.00 99.00 99.00 999 1023.2 999.0  13.1 999.0 99.0 99.00 
2021 12 06 07 20 335  6.5  7.9 99.00 99.00 99.00 999 1023.1 999.0  13.1 999.0 99.0 99.00 
2021 12 06 07 30 329  6.6  8.5 99.00 99.00 99.00 999 1023.3 999.0  13.1 999.0 99.0 99.00 
2021 12 06 07 40 331  6.3  9.0  1.77  7.69  5.81 307 1023.0 999.0  13.1 999.0 99.0 99.00 
2021 12 06 07 50 344  5.8  7.4 99.00 99.00 99.00 999 1022.9 999.0  13.1 999.0 99.0 99.00 
2021 12 06 08 00 350  6.1  8.0 99.00 99.00 99.00 999 1022.9 999.0  13.1 999.0 99.0 99.00 
2021 12 06 08 10 349  6.1  8.0 99.00 99.00 99.00 999 1022.7 999.0  13.1 999.0 99.0 99.00 
2021 12 06 08 20 344  5.7  7.6 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 08 30 344  5.5  6.8 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 08 40 341  5.8  7.2  1.68  7.69  5.69 315 1022.8 999.0  13.0 999.0 99.0 99.00 
2021 12 06 08 50 329  6.2  7.6 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 09 00 322  6.3  8.0 99.00 99.00 99.00 999 1022.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 09 10 323  7.0  8.3 99.00 99.00 99.00 999 1022.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 09 20 326  7.5  9.4 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 09 30 333  7.0  8.7 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 09 40 326  7.7  9.7  1.74  7.69  5.62 311 1022.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 09 50 327  7.3  9.0 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 10 00 334  6.4  8.2 99.00 99.00 99.00 999 1022.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 10 10 336  5.6  7.5 99.00 99.00 99.00 999 1022.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 10 20 327  6.1  7.4 99.00 99.00 99.00 999 1021.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 10 30 331  6.0  7.6 99.00 99.00 99.00 999 1021.8 999.0  13.0 999.0 99.0 99.00 
2021 12 06 10 40 327  6.1  7.7  2.00  7.69  6.08 307 1021.8 999.0  13.0 999.0 99.0 99.00 
2021 12 06 10 50 328  7.0  9.1 99.00 99.00 99.00 999 1021.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 11 00 333  6.9  8.6 99.00 99.00 99.00 999 1021.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 11 10 327  7.0  8.6 99.00 99.00 99.00 999 1021.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 11 20 328  7.2  8.7 99.00 99.00 99.00 999 1021.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 11 30 322  7.5 10.1 99.00 99.00 99.00 999 1021.8 999.0  13.0 999.0 99.0 99.00 
2021 12 06 11 40 328  8.4 11.2  1.95  7.14  5.78 309 1021.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 11 50 332  8.2  9.8 99.00 99.00 99.00 999 1021.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 12 00 333  7.5  9.6 99.00 99.00 99.00 999 1021.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 12 10 341  6.7  8.4 99.00 99.00 99.00 999 1021.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 12 20 347  5.7  7.1 99.00 99.00 99.00 999 1021.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 12 30 348  4.9  7.4 99.00 99.00 99.00 999 1021.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 12 40 352  4.6  6.1  1.91  6.67  5.86 298 1021.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 12 50 352  4.6  6.4 99.00 99.00 99.00 999 1021.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 13 00 351  4.4  5.9 99.00 99.00 99.00 999 1021.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 13 10 349  4.0  5.0 99.00 99.00 99.00 999 1021.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 13 20 355  3.1  4.3 99.00 99.00 99.00 999 1021.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 13 30   3  2.7  3.9 99.00 99.00 99.00 999 1020.8 999.0  13.0 999.0 99.0 99.00 
2021 12 06 13 40   5  2.1  3.0  1.88  7.14  5.98 305 1020.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 13 50   4  1.6  2.4 99.00 99.00 99.00 999 1020.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 14 00 355  1.6  2.6 99.00 99.00 99.00 999 1020.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 14 10   6  1.9  3.0 99.00 99.00 99.00 999 1020.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 14 20  10  2.0  3.9 99.00 99.00 99.00 999 1020.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 14 30  16  1.9  3.3 99.00 99.00 99.00 999 1020.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 14 40   6  2.0  3.7  1.86  7.14  6.07 305 1020.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 14 50   4  1.4  3.6 99.00 99.00 99.00 999 1020.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 15 00  96  2.1  4.4 99.00 99.00 99.00 999 1020.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 15 10 113  3.2  4.4 99.00 99.00 99.00 999 1020.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 15 20 115  3.4  5.0 99.00 99.00 99.00 999 1020.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 15 30 105  3.2  4.5 99.00 99.00 99.00 999 1020.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 15 40 103  2.5  4.0  1.75  7.14  6.11 300 1021.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 15 50  94  2.6  3.8 99.00 99.00 99.00 999 1021.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 16 00  88  2.6  4.2 99.00 99.00 99.00 999 1021.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 16 10  75  2.2  3.6 99.00 99.00 99.00 999 1021.4 999.0  13.0 999.0 99.0 99.00 
2021 12 06 16 20  42  1.0  2.3 99.00 99.00 99.00 999 1021.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 16 30 332  0.9  2.1 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 16 40 330  0.8  1.9  1.63  7.69  6.05 305 1021.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 16 50 306  1.7  3.8 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 17 00 320  4.3  6.2 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 17 10 323  4.4  5.8 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 17 20 313  5.0  6.3 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 17 30 322  6.2  8.1 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 17 40 328  6.7  8.1  1.63  7.69  6.01 302 1022.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 17 50 328  6.4  8.0 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 18 00 326  5.7  7.2 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 18 10 327  6.0  7.6 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 18 20 320  5.7  7.4 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 18 30 318  7.3 10.1 99.00 99.00 99.00 999 1021.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 18 40 321  8.5 10.9  1.57  7.14  5.60 306 1021.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 18 50 318  8.1 10.3 99.00 99.00 99.00 999 1021.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 19 00 323  8.7 11.0 99.00 99.00 99.00 999 1021.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 19 10 334  7.5  9.8 99.00 99.00 99.00 999 1021.4 999.0  13.0 999.0 99.0 99.00 
2021 12 06 19 20 334  6.9  8.2 99.00 99.00 99.00 999 1021.4 999.0  13.0 999.0 99.0 99.00 
2021 12 06 19 30 327  6.6  8.1 99.00 99.00 99.00 999 1021.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 19 40 329  6.6  8.0  1.74  7.69  5.47 306 1021.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 19 50 325  6.8  8.7 99.00 99.00 99.00 999 1021.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 20 00 332  6.1  7.7 99.00 99.00 99.00 999 1020.4 999.0  13.0 999.0 99.0 99.00 
2021 12 06 20 10 329  5.9  7.5 99.00 99.00 99.00 999 1020.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 20 20 329  5.2  6.8 99.00 99.00 99.00 999 1020.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 20 30 330  4.9  6.1 99.00 99.00 99.00 999 1019.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 20 40 335  4.9  6.2  1.70  6.67  5.68 302 1020.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 20 50 325  6.2  8.5 99.00 99.00 99.00 999 1019.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 21 00 325  7.0  8.2 99.00 99.00 99.00 999 1019.6 999.0  13.0 999.0 99.0 99.00 
2021 12 06 21 10 321  7.3  9.1 99.00 99.00 99.00 999 1019.7 999.0  13.0 999.0 99.0 99.00 
2021 12 06 21 20 322  7.8  9.6 99.00 99.00 99.00 999 1019.4 999.0  13.0 999.0 99.0 99.00 
2021 12 06 21 30 327  7.2  9.0 99.00 99.00 99.00 999 1019.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 21 40 326  7.5  9.3  1.60  7.14  5.38 318 1019.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 21 50 331  7.2  8.9 99.00 99.00 99.00 999 1019.4 999.0  13.0 999.0 99.0 99.00 
2021 12 06 22 00 331  7.4  8.9 99.00 99.00 99.00 999 1019.5 999.0  13.0 999.0 99.0 99.00 
2021 12 06 22 10 333  7.0  8.6 99.00 99.00 99.00 999 1019.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 22 20 337  6.1  7.4 99.00 99.00 99.00 999 1019.2 999.0  13.0 999.0 99.0 99.00 
2021 12 06 22 30 341  5.7  6.8 99.00 99.00 99.00 999 1019.3 999.0  13.0 999.0 99.0 99.00 
2021 12 06 22 40 342  5.5  6.8  1.47  5.56  5.27 300 1019.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 22 50 346  5.1  6.0 99.00 99.00 99.00 999 1019.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 23 00 347  4.7  5.6 99.00 99.00 99.00 999 1019.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 23 10 341  4.4  5.5 99.00 99.00 99.00 999 1019.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 23 20 338  4.6  5.7 99.00 99.00 99.00 999 1019.1 999.0  13.0 999.0 99.0 99.00 
2021 12 06 23 30 338  4.6  5.5 99.00 99.00 99.00 999 1019.0 999.0  13.0 999.0 99.0 99.00 
2021 12 06 23 40 340  4.4  5.5  1.59  5.88  5.45 312 1018.9 999.0  13.0 999.0 99.0 99.00 
2021 12 06 23 50 344  4.2  5.2 99.00 99.00 99.00 999 1018.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 00 00 342  4.3  5.4 99.00 99.00 99.00 999 1018.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 00 10 335  3.8  5.0 99.00 99.00 99.00 999 1018.6 999.0  13.0 999.0 99.0 99.00 
2021 12 07 00 20 325  3.9  5.0 99.00 99.00 99.00 999 1018.6 999.0  13.0 999.0 99.0 99.00 
2021 12 07 00 30 325  4.1  5.1 99.00 99.00 99.00 999 1018.4 999.0  13.0 999.0 99.0 99.00 
2021 12 07 00 40 324  3.7  4.9  1.54  7.14  5.54 303 1018.4 999.0  13.0 999.0 99.0 99.00 
2021 12 07 00 50 336  2.8  3.7 99.00 99.00 99.00 999 1018.2 999.0  13.0 999.0 99.0 99.00 
2021 12 07 01 00 359  2.1  2.9 99.00 99.00 99.00 999 1018.2 999.0  13.0 999.0 99.0 99.00 
2021 12 07 01 10   7  1.6  2.3 99.00 99.00 99.00 999 1018.1 999.0  13.0 999.0 99.0 99.00 
2021 12 07 01 20  26  1.5  2.3 99.00 99.00 99.00 999 1018.1 999.0  13.0 999.0 99.0 99.00 
2021 12 07 01 30  80  2.2  4.1 99.00 99.00 99.00 999 1018.1 999.0  13.1 999.0 99.0 99.00 
2021 12 07 01 40 100  2.9  4.5  1.46  7.14  5.51 305 1018.3 999.0  13.0 999.0 99.0 99.00 
2021 12 07 01 50 108  1.6  3.2 99.00 99.00 99.00 999 1018.6 999.0  13.0 999.0 99.0 99.00 
2021 12 07 02 00  68  0.6  1.5 99.00 99.00 99.00 999 1018.6 999.0  13.0 999.0 99.0 99.00 
2021 12 07 02 10 335  0.2  1.0 99.00 99.00 99.00 999 1018.7 999.0  13.1 999.0 99.0 99.00 
2021 12 07 02 20 321  0.3  1.4 99.00 99.00 99.00 999 1018.8 999.0  13.1 999.0 99.0 99.00 
2021 12 07 02 30  59  0.6  1.8 99.00 99.00 99.00 999 1018.2 999.0  13.1 999.0 99.0 99.00 
2021 12 07 02 40  32  0.6  1.7  1.64  6.67  5.83 306 1018.1 999.0  13.1 999.0 99.0 99.00 
2021 12 07 02 50  53  0.9  1.4 99.00 99.00 99.00 999 1018.3 999.0  13.1 999.0 99.0 99.00 
2021 12 07 03 00  82  1.4  2.9 99.00 99.00 99.00 999 1017.9 999.0  13.1 999.0 99.0 99.00 
2021 12 07 03 10  91  1.9  2.9 99.00 99.00 99.00 999 1017.9 999.0  13.1 999.0 99.0 99.00 
2021 12 07 03 20  96  1.5  2.3 99.00 99.00 99.00 999 1017.9 999.0  13.1 999.0 99.0 99.00 
2021 12 07 03 30  90  0.6  1.5 99.00 99.00 99.00 999 1018.0 999.0  13.1 999.0 99.0 99.00 
2021 12 07 03 40 360  0.3  0.8  1.37  5.88  5.74 307 1018.1 999.0  13.1 999.0 99.0 99.00 
2021 12 07 03 50 314  0.5  1.2 99.00 99.00 99.00 999 1018.0 999.0  13.1 999.0 99.0 99.00 
2021 12 07 04 00 333  0.9  3.5 99.00 99.00 99.00 999 1017.8 999.0  13.1 999.0 99.0 99.00 
2021 12 07 04 10 336  3.8  5.0 99.00 99.00 99.00 999 1017.9 999.0  13.1 999.0 99.0 99.00 
2021 12 07 04 20 319  4.2  5.5 99.00 99.00 99.00 999 1017.7 999.0  13.1 999.0 99.0 99.00 
2021 12 07 04 30 310  4.5  5.7 99.00 99.00 99.00 999 1017.7 999.0  13.1 999.0 99.0 99.00 
2021 12 07 04 40 315  4.3  5.4  1.33  6.25  5.69 304 1017.9 999.0  13.1 999.0 99.0 99.00 
2021 12 07 04 50 316  4.0  5.0 99.00 99.00 99.00 999 1018.1 999.0  13.1 999.0 99.0 99.00 
2021 12 07 05 00 316  3.5  4.6 99.00 99.00 99.00 999 1017.9 999.0  13.1 999.0 99.0 99.00 
2021 12 07 05 10 326  2.9  4.2 99.00 99.00 99.00 999 1017.7 999.0  13.1 999.0 99.0 99.00 
2021 12 07 05 20 329  2.8  4.5 99.00 99.00 99.00 999 1017.7 999.0  13.1 999.0 99.0 99.00 
2021 12 07 05 30 336  2.9  4.2 99.00 99.00 99.00 999 1017.7 999.0  13.1 999.0 99.0 99.00 
2021 12 07 05 40 325  3.6  4.5  1.19  7.14  5.51 302 1017.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 05 50 327  3.0  4.0 99.00 99.00 99.00 999 1017.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 06 00 313  3.3  4.2 99.00 99.00 99.00 999 1017.5 999.0  13.1 999.0 99.0 99.00 
2021 12 07 06 10 335  2.4  3.4 99.00 99.00 99.00 999 1017.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 06 20 321  2.7  4.0 99.00 99.00 99.00 999 1017.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 06 30 298  3.1  4.4 99.00 99.00 99.00 999 1017.3 999.0  13.1 999.0 99.0 99.00 
2021 12 07 06 40 291  3.4  4.5  1.06 12.90  5.32 254 1017.3 999.0  13.1 999.0 99.0 99.00 
2021 12 07 06 50 297  2.8  3.6 99.00 99.00 99.00 999 1017.5 999.0  13.1 999.0 99.0 99.00 
2021 12 07 07 00 284  3.0  4.2 99.00 99.00 99.00 999 1017.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 07 10 282  2.9  4.2 99.00 99.00 99.00 999 1017.5 999.0  13.1 999.0 99.0 99.00 
2021 12 07 07 20 285  3.2  4.2 99.00 99.00 99.00 999 1017.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 07 30 299  4.6  6.3 99.00 99.00 99.00 999 1017.6 999.0  13.1 999.0 99.0 99.00 
2021 12 07 07 40 285  3.7  5.0  1.06 11.43  5.51 256 1017.1 999.0  13.2 999.0 99.0 99.00 
2021 12 07 07 50 261  3.7  4.8 99.00 99.00 99.00 999 1017.3 999.0  13.2 999.0 99.0 99.00 
2021 12 07 08 00 287  3.4  5.1 99.00 99.00 99.00 999 1017.1 999.0  13.2 999.0 99.0 99.00 
2021 12 07 08 10 242  1.8  3.1 99.00 99.00 99.00 999 1016.4 999.0  13.2 999.0 99.0 99.00 
2021 12 07 08 20 280  2.1  3.0 99.00 99.00 99.00 999 1016.7 999.0  13.2 999.0 99.0 99.00 
2021 12 07 08 30 301  0.9  2.1 99.00 99.00 99.00 999 1016.4 999.0  13.2 999.0 99.0 99.00 
2021 12 07 08 40 274  0.9  2.0  1.05 12.12  5.34 260 1015.9 999.0  13.2 999.0 99.0 99.00 
2021 12 07 08 50 149  2.2  5.5 99.00 99.00 99.00 999 1014.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 09 00  79  3.0  6.5 99.00 99.00 99.00 999 1016.0 999.0  13.1 999.0 99.0 99.00 
2021 12 07 09 10  41  1.2  2.2 99.00 99.00 99.00 999 1015.4 999.0  13.1 999.0 99.0 99.00 
2021 12 07 09 20 107  3.4  4.5 99.00 99.00 99.00 999 1015.5 999.0  13.0 999.0 99.0 99.00 
2021 12 07 09 30 108  2.5  5.3 99.00 99.00 99.00 999 1015.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 09 40 106  2.2  3.7  1.03 11.43  5.61 266 1015.9 999.0  13.0 999.0 99.0 99.00 
2021 12 07 09 50  29  0.6  1.2 99.00 99.00 99.00 999 1016.1 999.0  13.0 999.0 99.0 99.00 
2021 12 07 10 00 111  0.6  1.7 99.00 99.00 99.00 999 1016.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 10 10  95  1.7  2.7 99.00 99.00 99.00 999 1015.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 10 20  86  2.1  3.1 99.00 99.00 99.00 999 1015.6 999.0  12.9 999.0 99.0 99.00 
2021 12 07 10 30  91  2.9  3.9 99.00 99.00 99.00 999 1015.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 10 40  93  3.6  4.6  1.00 11.43  5.75 274 1015.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 10 50  96  3.9  5.0 99.00 99.00 99.00 999 1015.3 999.0  12.9 999.0 99.0 99.00 
2021 12 07 11 00  97  4.3  5.5 99.00 99.00 99.00 999 1015.2 999.0  12.9 999.0 99.0 99.00 
2021 12 07 11 10 105  4.1  5.3 99.00 99.00 99.00 999 1015.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 11 20 111  4.4  5.5 99.00 99.00 99.00 999 1014.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 11 30 106  4.0  5.0 99.00 99.00 99.00 999 1014.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 11 40  98  3.8  4.7  0.92 11.43  5.87 271 1014.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 11 50  96  3.7  4.5 99.00 99.00 99.00 999 1014.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 12 00  93  4.1  5.4 99.00 99.00 99.00 999 1014.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 12 10  84  4.6  5.9 99.00 99.00 99.00 999 1014.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 12 20  84  5.0  6.1 99.00 99.00 99.00 999 1014.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 12 30  77  5.1  6.3 99.00 99.00 99.00 999 1014.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 12 40  71  5.0  6.1  0.92 11.43  5.77 266 1014.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 12 50  70  5.3  6.3 99.00 99.00 99.00 999 1014.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 13 00  69  5.5  7.0 99.00 99.00 99.00 999 1014.9 999.0  13.0 999.0 99.0 99.00 
2021 12 07 13 10  66  6.0  7.2 99.00 99.00 99.00 999 1014.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 13 20  73  5.6  7.0 99.00 99.00 99.00 999 1014.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 13 30  78  5.5  6.8 99.00 99.00 99.00 999 1015.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 13 40  81  6.2  7.4  0.88 12.12  5.31 269 1015.1 999.0  12.9 999.0 99.0 99.00 
2021 12 07 13 50  86  6.7  8.0 99.00 99.00 99.00 999 1015.1 999.0  12.9 999.0 99.0 99.00 
2021 12 07 14 00  82  7.0  8.5 99.00 99.00 99.00 999 1015.2 999.0  12.9 999.0 99.0 99.00 
2021 12 07 14 10  79  7.7  9.8 99.00 99.00 99.00 999 1015.1 999.0  12.9 999.0 99.0 99.00 
2021 12 07 14 20  75  7.8  9.7 99.00 99.00 99.00 999 1015.2 999.0  12.9 999.0 99.0 99.00 
2021 12 07 14 30  68  7.9  9.5 99.00 99.00 99.00 999 1015.2 999.0  12.9 999.0 99.0 99.00 
2021 12 07 14 40  75  7.6  9.1  0.95 10.00  4.87 261 1015.3 999.0  12.9 999.0 99.0 99.00 
2021 12 07 14 50  84  7.6  9.0 99.00 99.00 99.00 999 1015.3 999.0  12.9 999.0 99.0 99.00 
2021 12 07 15 00  83  8.2  9.8 99.00 99.00 99.00 999 1015.1 999.0  12.9 999.0 99.0 99.00 
2021 12 07 15 10  84  8.4 10.2 99.00 99.00 99.00 999 1015.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 15 20  85  8.9 11.4 99.00 99.00 99.00 999 1015.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 15 30  81  9.2 12.0 99.00 99.00 99.00 999 1014.8 999.0  12.9 999.0 99.0 99.00 
2021 12 07 15 40  84  8.9 11.5  1.04 11.43  4.61 262 1014.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 15 50  87  9.2 11.8 99.00 99.00 99.00 999 1014.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 16 00  85  9.3 12.2 99.00 99.00 99.00 999 1015.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 16 10  83  9.1 11.1 99.00 99.00 99.00 999 1015.3 999.0  12.9 999.0 99.0 99.00 
2021 12 07 16 20  89  8.3 10.1 99.00 99.00 99.00 999 1015.5 999.0  12.9 999.0 99.0 99.00 
2021 12 07 16 30  88  8.3 10.1 99.00 99.00 99.00 999 1015.6 999.0  12.9 999.0 99.0 99.00 
2021 12 07 16 40  87  8.3 10.1  1.03 10.81  4.33 270 1015.7 999.0  12.9 999.0 99.0 99.00 
2021 12 07 16 50  81  8.0  9.7 99.00 99.00 99.00 999 1015.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 17 00  80  8.2 10.0 99.00 99.00 99.00 999 1016.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 17 10  83  8.5 10.1 99.00 99.00 99.00 999 1015.9 999.0  12.9 999.0 99.0 99.00 
2021 12 07 17 20  85  8.6 10.3 99.00 99.00 99.00 999 1016.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 17 30  85  8.1 10.1 99.00 99.00 99.00 999 1016.0 999.0  12.9 999.0 99.0 99.00 
2021 12 07 17 40  82  7.8  9.3  0.93 10.00  4.33 277 1016.1 999.0  12.9 999.0 99.0 99.00 
2021 12 07 17 50  78  8.0 10.0 99.00 99.00 99.00 999 1016.2 999.0  12.9 999.0 99.0 99.00 
2021 12 07 18 00  76  8.2 10.0 99.00 99.00 99.00 999 1016.2 999.0  12.9 999.0 99.0 99.00 
2021 12 07 18 10  73  7.2  8.9 99.00 99.00 99.00 999 1016.3 999.0  12.9 999.0 99.0 99.00 
2021 12 07 18 20  72  6.2  7.7 99.00 99.00 99.00 999 1016.3 999.0  12.9 999.0 99.0 99.00 
2021 12 07 18 30  79  6.7  8.4 99.00 99.00 99.00 999 1016.5 999.0  12.9 999.0 99.0 99.00 
2021 12 07 18 40  83  7.0  8.6  0.89 10.81  4.39 265 1016.5 999.0  12.9 999.0 99.0 99.00 
2021 12 07 18 50  83  7.2  9.2 99.00 99.00 99.00 999 1016.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 19 00  85  7.2  8.7 99.00 99.00 99.00 999 1016.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 19 10  81  6.4  7.8 99.00 99.00 99.00 999 1016.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 19 20  87  5.9  7.4 99.00 99.00 99.00 999 1016.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 19 30  88  5.5  7.0 99.00 99.00 99.00 999 1016.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 19 40  81  5.3  6.3  0.83 10.00  4.62 272 1016.4 999.0  12.9 999.0 99.0 99.00 
2021 12 07 19 50  85  5.2  7.6 99.00 99.00 99.00 999 1015.6 999.0  13.0 999.0 99.0 99.00 
2021 12 07 20 00  78  6.7  8.2 99.00 99.00 99.00 999 1015.6 999.0  13.0 999.0 99.0 99.00 
2021 12 07 20 10  75  5.1  6.4 99.00 99.00 99.00 999 1015.9 999.0  13.0 999.0 99.0 99.00 
2021 12 07 20 20  78  5.9  7.4 99.00 99.00 99.00 999 1015.8 999.0  13.0 999.0 99.0 99.00 
2021 12 07 20 30  73  6.4  7.6 99.00 99.00 99.00 999 1015.5 999.0  13.0 999.0 99.0 99.00 
